t,d,spd_lim,tfc_flw,traf_lig,tfc_sgn,toll_booth,curvature,slope,velocity_kmh_raw
220839.42,1901.213588,130,115,0,0,0,0.0001309,0.210602,118
220839.92,1917.602477,130,115,0,0,0,0.000093,0.2112574,118
220840.42,1933.991366,130,115,0,0,0,0.0000988,0.2119754,118
220840.92,1950.380255,130,114,0,0,0,0.000098,0.212731,118
220841.42,1966.838588,130,115,0,0,0,0.0001124,0.2135435,119
220841.92,1983.366366,130,114,0,0,0,0.0000861,0.2144093,119
220842.42,1999.894144,130,114,0,0,0,0.0001547,0.21532,119
220842.92,2016.421922,130,115,0,0,0,0.0000841,0.2162923,119
220843.42,2032.9497,130,115,0,0,0,0.0001095,0.2173084,119
220843.92,2049.477477,130,114,0,0,0,0.0000884,0.2183722,119
220844.42,2066.005255,130,114,0,0,0,0.0001104,0.2194906,119
220844.92,2082.533033,130,115,0,0,0,0.0000865,0.2206573,119
220845.42,2099.060811,130,114,0,0,0,0.0001086,0.2218729,119
220845.92,2115.52304,130,115,0,0,0,0.0001073,0.2231346,118.0560967
220846.42,2131.901786,130,114,0,0,0,0.0000558,0.2244348,117.7978579
220846.92,2148.276638,130,115,0,0,0,0.0001007,0.2257919,118
220847.42,2164.665527,130,114,0,0,0,0.0001108,0.2271965,118
220847.92,2181.054416,130,115,0,0,0,0.0001284,0.2286449,118
220848.42,2197.443304,130,114,0,0,0,0.0000817,0.230151,118
220848.92,2213.819821,130,115,0,0,0,0.000135,0.2316949,117.8218401
220849.42,2230.234735,130,114,0,0,0,0.0000879,0.2333011,118.5529222
220849.92,2246.731466,130,115,0,0,0,0.0000813,0.2349521,119
220850.42,2263.259244,130,114,0,0,0,0.0001123,0.2366564,119
220850.92,2279.787021,130,115,0,0,0,0.000092,0.2384042,119
220851.42,2296.310549,130,114,0,0,0,0.0000976,0.2402133,118.9387942
220851.92,2312.764632,130,114,0,0,0,0.0001124,0.2420711,118
220852.42,2329.153521,130,113,0,0,0,0.0000925,0.2439641,118
220852.92,2345.542409,130,114,0,0,0,0.0000993,0.2459171,118
220853.42,2361.931298,130,113,0,0,0,0.0000955,0.2479299,118
220853.92,2378.320187,130,114,0,0,0,0.0000811,0.2499958,118
220854.42,2394.709076,130,113,0,0,0,0.0001131,0.2521169,118
220854.92,2410.839998,130,114,0,0,0,0.0000926,0.2542566,114.2852744
220855.42,2426.97092,130,113,0,0,0,0.0000948,0.2564538,118
220855.92,2443.359809,130,114,0,0,0,0.000091,0.2587258,118
220856.42,2459.748698,130,113,0,0,0,0.0000901,0.2610419,118
220856.92,2476.068142,130,114,0,0,0,0.0000691,0.2633917,117
220857.42,2492.318142,130,115,0,0,0,0.0001203,0.2657635,117
220857.92,2508.637586,130,114,0,0,0,0.0001271,0.2681704,118
220858.42,2525.026475,130,115,0,0,0,0.0000644,0.2706162,118
220858.92,2541.415364,130,114,0,0,0,0.0000921,0.2730746,118
220859.42,2557.804253,130,115,0,0,0,0.0000695,0.2755454,118
220859.92,2574.193142,130,114,0,0,0,0.0001384,0.2780156,118
